id;type_ID;name;code1;code2;property1;property2;manufacture;price;price_unitID;image_path;record_date
596;8;BUTON;PUSH ;;PUSH ;;;0;Usd;;06.06.2020 08:33
597;9;ÇOK GÝ?RÝ?ÞLÝ? KLEMENS;PYK 1.5 MC;;PYK 1.5 MC;;;0;Usd;;06.06.2020 08:33
598;9;KELEMENS KAPAK 1;PYK 1.5 MC       KAPAK;;PYK 1.5 MC       KAPAK;;;0;Usd;;06.06.2020 08:33
599;9;KLEMENS KAPAK ;PYK 2,5-2FT;;PYK 2,5-2FT;;;0;Usd;;06.06.2020 08:33
600;9;1 giriþ 1 çýkýþ býçaklý ayýrma klemensi;PYK 2,5A;;PYK 2,5A;;;0;Usd;;06.06.2020 08:33
601;9;KLEMENS KAPAK ;PYK 3S KAPAK;;PYK 3S KAPAK;;;0;Usd;;06.06.2020 08:33
602;8;SENSÖR;QRD1114 ;;QRD1114 ;;;0;Usd;;06.06.2020 08:33
603;8;SENSÖR;QTR-1A;;QTR-1A;;;0;Usd;;06.06.2020 08:33
604;8;SENSÖR;QTR-8A;;QTR-8A;;;0;Usd;;06.06.2020 08:33
605;8;METAL SOKET;RC45   90 DERECE;;RC45   90 DERECE;;;0;Usd;;06.06.2020 08:33
606;8;METAL SOKET ;RC45 180 DERECE;;RC45 180 DERECE;;;0;Usd;;06.06.2020 08:33
607;8;LED;RGB LED;;RGB LED;;;0;Usd;;06.06.2020 08:33
608;8;SWÝTCH;ROKET;;ROKET;;;0;Usd;;06.06.2020 08:33
609;12;SENSÖR;RS-485-TTL DÖNÜÞTÜRÜCÜ;;RS-485-TTL DÖNÜÞTÜRÜCÜ;;;0;Usd;;06.06.2020 08:33
610;8;DÝYOT;S6M;;S6M;;;0;Usd;;06.06.2020 08:33
611;8;LED;SARI;;SARI;;;0;Usd;;06.06.2020 08:33
612;8;LED ;SARI 3MM;;SARI 3MM;;;0;Usd;;06.06.2020 08:33
613;8;LED;SARI 5mm;;SARI 5mm;;;0;Usd;;06.06.2020 08:33
614;8;KABLO;SARI MONTAJ KABLOSU;;SARI MONTAJ KABLOSU;;;0;Usd;;06.06.2020 08:33
615;8;STEP MOTOR ;SBT0811;;SBT0811;;;0;Usd;;06.06.2020 08:33
616;12;MODÜL;SD KART;;SD KART;;;0;Usd;;06.06.2020 08:33
617;12;ARDUÝNO SHEILD;SENSÖR SHEÝLD;;SENSÖR SHEÝLD;;;0;Usd;;06.06.2020 08:33
618;8; SERVO MOTOR;SG90;;SG90;;;0;Usd;;06.06.2020 08:33
619;8;SENSÖR;SHARPH SENSÖR;;SHARPH SENSÖR;;;0;Usd;;06.06.2020 08:33
620;8;SWÝTCH;SLIDE SWITCH;;SLIDE SWITCH;;;0;Usd;;06.06.2020 08:33
621;8;SWITCH;SLIDE-BUYUK-180;;SLIDE-BUYUK-180;;;0;Usd;;06.06.2020 08:33
622;8;SWITCH;SLIDE-KUÇUK-90;;SLIDE-KUÇUK-90;;;0;Usd;;06.06.2020 08:33
623;8;KONEKTÖR;SM;;SM;;;0;Usd;;06.06.2020 08:33
624;8;ENTEGRE;SN74HC00N;;SN74HC00N;;;0;Usd;;06.06.2020 08:33
625;8;ENTEGRE;SN74HC02N;;SN74HC02N;;;0;Usd;;06.06.2020 08:33
626;8;ENTEGRE;SN74HC04N;;SN74HC04N;;;0;Usd;;06.06.2020 08:33
627;8;ENTEGRE;SN74HC164N ;;SN74HC164N ;;;0;Usd;;06.06.2020 08:33
628;8;ENTEGRE;SN74HC32N;;SN74HC32N;;;0;Usd;;06.06.2020 08:33
629;8;ENTEGRE;SN74LS48N ;;SN74LS48N ;;;0;Usd;;06.06.2020 08:33
630;8;ENTEGRE;SN75450BN ;;SN75450BN ;;;0;Usd;;06.06.2020 08:33
631;8;ENTEGRE;SN75ALS193J ;;SN75ALS193J ;;;0;Usd;;06.06.2020 08:33
632;8;ENTEGRE;SN75ALS197J ;;SN75ALS197J ;;;0;Usd;;06.06.2020 08:33
633;8;POTANSÝYOMETRE;STEREO POTANSÝYOMETRE;;STEREO POTANSÝYOMETRE;;;0;Usd;;06.06.2020 08:33
634;12;SENSÖR;SU SENSÖRÜ;;SU SENSÖRÜ;;;0;Usd;;06.06.2020 08:33
635;8;MOTOR SÜRÜCÜ;TB6612-KIRMIZI;;TB6612-KIRMIZI;;;0;Usd;;06.06.2020 08:33
636;8;ENTEGRE;TC4561BP ;;TC4561BP ;;;0;Usd;;06.06.2020 08:33
637;8;IÞIK VE RENK SENSÖRÜ;TC534725;;TC534725;;;0;Usd;;06.06.2020 08:33
638;8;ENTEGRE;TC5561P-45 ;;TC5561P-45 ;;;0;Usd;;06.06.2020 08:33
639;8;ENTEGRE;TC8703CPG ;;TC8703CPG ;;;0;Usd;;06.06.2020 08:33
640;8;ENTEGRE;TC9303AN-021 ;;TC9303AN-021 ;;;0;Usd;;06.06.2020 08:33
641;8;ENTEGRE;TCA 955 ;;TCA 955 ;;;0;Usd;;06.06.2020 08:33
642;8;ENTEGRE;TDA 1060 ;;TDA 1060 ;;;0;Usd;;06.06.2020 08:33
643;8;MODÜL;TEA5767;;TEA5767;;;0;Usd;;06.06.2020 08:33
644;8;RÖLE;TELEKOM-DC 12V;;TELEKOM-DC 12V;;;0;Usd;;06.06.2020 08:33
645;8;RÖLE;TELEKOM-DC 24V;;TELEKOM-DC 24V;;;0;Usd;;06.06.2020 08:33
646;8;SENSÖR;TK19 IR ALICI;;TK19 IR ALICI;;;0;Usd;;06.06.2020 08:33
647;8;ENTEGRE;TL527N;;TL527N;;;0;Usd;;06.06.2020 08:33
648;8;ENTEGRE;TLP521 ;;TLP521 ;;;0;Usd;;06.06.2020 08:33
649;8;ENTEGRE;TLP620 ;;TLP620 ;;;0;Usd;;06.06.2020 08:33
650;8;ENTEGRE;TLP620-4 ;;TLP620-4 ;;;0;Usd;;06.06.2020 08:33
651;8;SWITCH;TOGGLE;;TOGGLE;;;0;Usd;;06.06.2020 08:33
652;8;TRÝMPOT;TRÝMPOT POTANSÝYOMETRE;;NORMAL POTANSÝYOMETRE;;;0;Usd;;06.06.2020 08:33
653;8;KONNEKTÖR PRÝMÝ;TUNÝK (3 LÜ DÝÞÝ);;TUNÝK (3 LÜ DÝÞÝ);;;0;Usd;;06.06.2020 08:33
654;8;KONNEKTÖR;TUNÝK (3 LÜ ERKEK);;TUNÝK (3 LÜ ERKEK);;;0;Usd;;06.06.2020 08:33
655;8;ENTEGRE;UDN2585A ;;UDN2585A ;;;0;Usd;;06.06.2020 08:33
656;8;DÝYOT;UF4007;;UF4007;;;0;Usd;;06.06.2020 08:33
657;8;ENTEGRE;ULN2003 ;;ULN2003 ;;;0;Usd;;06.06.2020 08:33
658;8;ARDUÝNO;UNO R3;;UNO R3;;;0;Usd;;06.06.2020 08:33
659;8;ARDUÝNO;UNO R3 KABLOSU;;UNO R3 KABLOSU;;;0;Usd;;06.06.2020 08:33
660;12;UNO;UNOCARD;CARD123;5V 13 PÝN;;CHPSET;300;Usd;UNOCARD.png;06.06.2020 08:33
661;8;ENTEGRE;UP8284AD ;;UP8284AD ;;;0;Usd;;06.06.2020 08:33
662;12;ARDUÝNO SHEILD;USB HOST ;;USB HOST ;;;0;Usd;;06.06.2020 08:33
663;9;Geçiþ klemensi;UT 2,5 BU;;UT 2,5 BU;;;0;Usd;;06.06.2020 08:33
664;9;Geçiþ klemensi ;UT 2,5 YE;;UT 2,5 YE;;;0;Usd;;06.06.2020 08:33
665;9;Parafudur;VAL-CP-3S-350;;VAL-CP-3S-350;;;0;Usd;;06.06.2020 08:33
666;9;ölçme ayýrma klemensi;WGO 2N;;WGO 2N;;;0;Usd;;06.06.2020 08:33
667;8;DÝYOT;X436;;X436;;;0;Usd;;06.06.2020 08:33
668;9;Kilitli Buton;XB4 BG21;;XB4 BG21;;;0;Usd;;06.06.2020 08:33
669;9;Siyah Mandal Buton demir;XB4-BD21;;XB4-BD21;;;0;Usd;;06.06.2020 08:33
670;9;Iþýklý mandal buton;XB4BK125B5, sarý, 0-I, 1NO+ 1NC;;XB4BK125B5, sarý, 0-I, 1NO+ 1NC;;;0;Usd;;06.06.2020 08:33
671;9;Acil stop butonu;XB4BS8442, 1NK, metal gövde;;XB4BS8442, 1NK, metal gövde;;;0;Usd;;06.06.2020 08:33
672;9;Beyaz Lamba;XB4BVB1, 24V, Komple, ;;XB4BVB1, 24V, Komple, ;;;0;Usd;;06.06.2020 08:33
673;9;Iþýklý Mavi Buton Kafasý Demir;XB4-BW36B5;;XB4-BW36B5;;;0;Usd;;06.06.2020 08:33
674;9;Iþýklý Buton Mavi;XB4BW36B5, 1NO+1NC, metal gövde;;XB4BW36B5, 1NO+1NC, metal gövde;;;0;Usd;;06.06.2020 08:33
675;9;Beyaz Üzerine Siyah Ok Ýþaretli Yaylý Buton;XB5-AA3341;;XB5-AA3341;;;0;Usd;;06.06.2020 08:33
676;9;Siyah Üzerine Beyaz Ok Ýþaretli Yaylý Buton;XB5-AA3351;;XB5-AA3351;;;0;Usd;;06.06.2020 08:33
677;9;Siyah Mandal Buton plastik;XB5-AD21;;XB5-AD21;;;0;Usd;;06.06.2020 08:33
678;9;Start-Stop Butonu;XB5AL73415;;XB5AL73415;;;0;Usd;;06.06.2020 08:33
679;9;LED'LÝ SÝNYAL LAMBASI YEÞÝL 230V;XB7-EV03MP;;XB7-EV03MP;;;0;Usd;;06.06.2020 08:33
680;9;Yeþil tekparça sinyal lambasý;XB7EV03MP, 220V , yeþil;;XB7EV03MP, 220V , yeþil;;;0;Usd;;06.06.2020 08:33
681;9;LED'LÝ SÝNYAL LAMBASI KIRMIZI 230V;XB7-EV04 MP;;XB7-EV04 MP;;;0;Usd;;06.06.2020 08:33
682;9;Kýrmýzý tekparça sinyal lambasý;XB7EV04MP, 24V, kýrmýzý;;XB7EV04MP, 24V, kýrmýzý;;;0;Usd;;06.06.2020 08:33
683;9;LED'LÝ SÝNYAL LAMBASI SARI 24V;XB7-EV05 BP;;XB7-EV05 BP;;;0;Usd;;06.06.2020 08:33
684;9;LED'LÝ SÝNYAL LAMBASI MAVÝ 24V;XB7-EV06MP;;XB7-EV06MP;;;0;Usd;;06.06.2020 08:33
685;9;LED'LÝ SÝNYAL LAMBASI ÞEFFAF 24V;XB7-EV07BP;;XB7-EV07BP;;;0;Usd;;06.06.2020 08:33
686;9;Turuncu tekparça LED Lamba;XB7EV08BP, 24V turuncu;;XB7EV08BP, 24V turuncu;;;0;Usd;;06.06.2020 08:33
687;9;LED'LÝ SÝNYAL LAMBASI TURUNCU 230V;XB7-EV08MP;;XB7-EV08MP;;;0;Usd;;06.06.2020 08:33
688;9;Sarý tekparça sinyal lambasý;XB7EV08MP, plastik gövde, 220V AC;;XB7EV08MP, plastik gövde, 220V AC;;;0;Usd;;06.06.2020 08:33
689;9;Yeþil  tekparça buton;XB7NA31, yaylý, plastik gövde, 1NO;;XB7NA31, yaylý, plastik gövde, 1NO;;;0;Usd;;06.06.2020 08:33
690;9;Siyah tekparça anahtar;XB7NH, plastik, 1NO, kalýcý konumlu, siyah;;XB7NH, plastik, 1NO, kalýcý konumlu, siyah;;;0;Usd;;06.06.2020 08:33
691;9;Kalýcý Siyah buton;XB7-NH21;;XB7-NH21;;;0;Usd;;06.06.2020 08:33
692;9;Sarý tekparça buton;XB7NH81, Yaylý, olastik gövde, 1NO,sarý, buton;;XB7NH81, Yaylý, olastik gövde, 1NO,sarý, buton;;;0;Usd;;06.06.2020 08:33
693;9;Iþýklý Kýrmýzý Yaylý buton;XB7-NW34B1;;XB7-NW34B1;;;0;Usd;;06.06.2020 08:33
694;9;Kýrmýzý tekparça ýþýklý anahtar;XB7NW34B2, plasitk gövde, 24V DC 1NO, Kýrmýzý, çýkýl kafa;;XB7NW34B2, plasitk gövde, 24V DC 1NO, Kýrmýzý, çýkýl kafa;;;0;Usd;;06.06.2020 08:33
695;9;JOYSTÝCK;XD4PA24, 4 yöne, her yön 1 NO kontak;;XD4PA24, 4 yöne, her yön 1 NO kontak;;;0;Usd;;06.06.2020 08:33
696;8;REGÜLATÖR;XL6009E;;XL6009E;;;0;Usd;;06.06.2020 08:33
697;12;SENSÖR;YAÐMUR SENSÖRÜ;;YAÐMUR SENSÖRÜ;;;0;Usd;;06.06.2020 08:33
698;8;LED;YEÞÝL ;;YEÞÝL ;;;0;Usd;;06.06.2020 08:33
699;8;KABLO;YEÞÝL MONTAJ KABLOSU;;YEÞÝL MONTAJ KABLOSU;;;0;Usd;;06.06.2020 08:33
700;8;BUTON ;YUVARLAK BAÞLI YAYLI (KIRMIZI);;YUVARLAK BAÞLI YAYLI (KIRMIZI);;;0;Usd;;06.06.2020 08:33
701;8;BUTON ;YUVARLAK BAÞLI YAYLI (MAVÝ);;YUVARLAK BAÞLI YAYLI (MAVÝ);;;0;Usd;;06.06.2020 08:33
702;8;BUTON;YUVARLAK BAÞLI YAYLI (SARI);;YUVARLAK BAÞLI YAYLI (SARI);;;0;Usd;;06.06.2020 08:33
703;8;BUTON ;YUVARLAK BAÞLI YAYLI (SÝYAH);;YUVARLAK BAÞLI YAYLI (SÝYAH);;;0;Usd;;06.06.2020 08:33
704;8;SWÝTCH;YUVARLAK ROKET, KIRMIZI;;YUVARLAK ROKET, KIRMIZI;;;0;Usd;;06.06.2020 08:33
705;8;SWÝTCH;YUVARLAK ROKET, SARI;;YUVARLAK ROKET, SARI;;;0;Usd;;06.06.2020 08:33
706;8;SWÝTCH;YUVARLAK ROKET, YEÞÝL;;YUVARLAK ROKET, YEÞÝL;;;0;Usd;;06.06.2020 08:33
707;9;Demir Gövde;ZB4 BZ 009;;ZB4 BZ 009;;;0;Usd;;06.06.2020 08:33
708;9;Yeþil Mandal Buton (METAL);ZB4-BK1233;;ZB4-BK1233;;;0;Usd;;06.06.2020 08:33
709;9;Acil Stop kafasý;ZB4BS844, metal gövdeli;;ZB4BS844, metal gövdeli;;;0;Usd;;06.06.2020 08:33
710;9;Iþýklý buton kafasý;ZB4BW33,Yeþil ýþýklý buton kafasý, metal;;ZB4BW33,Yeþil ýþýklý buton kafasý, metal;;;0;Usd;;06.06.2020 08:33
711;9;Kablosuz pilsiz buton;ZB4RTA3, yeþil yay geri dönüþlü;;ZB4RTA3, yeþil yay geri dönüþlü;;;0;Usd;;06.06.2020 08:33
712;9;Kablosuz pilsiz buton;ZB4RTA4, kýrmýzý, yay geri dönüþlü;;ZB4RTA4, kýrmýzý, yay geri dönüþlü;;;0;Usd;;06.06.2020 08:33
713;9;Plastik Gövde;ZB5 AZ 009;;ZB5 AZ 009;;;0;Usd;;06.06.2020 08:33
714;9;Beyaz Plastik sinyal Lambasý;ZB5-AV01;;ZB5-AV01;;;0;Usd;;06.06.2020 08:33
715;9;Plastik , s,nyal lambasý için kafa;ZB5-AV04;;ZB5-AV04;;;0;Usd;;06.06.2020 08:33
716;9;Plastik , sarý sinyal lambasý için kafa;ZB5-AV05;;ZB5-AV05;;;0;Usd;;06.06.2020 08:33
717;9;Iþýklý Yeþil Buton Kafasý;ZB5-AW33;;ZB5-AW33;;;0;Usd;;06.06.2020 08:33
718;9;Iþýklý Turuncu Buton Kafasý Plastik;ZB5-AW35;;ZB5-AW35;;;0;Usd;;06.06.2020 08:33
719;9;Iþýklý Mavi Buton Kafasý Plastik;ZB5-AW36;;ZB5-AW36;;;0;Usd;;06.06.2020 08:33
720;9;Kalýcý Yeþil buton;ZB7-NH31;;ZB7-NH31;;;0;Usd;;06.06.2020 08:33
721;9;NO Kontak;ZBE 101;;ZBE 101;;;0;Usd;;06.06.2020 08:33
722;9;Turuncu Mandal Buton;ZBE- BK-135B5;;ZBE- BK-135B5;;;0;Usd;;06.06.2020 08:33
723;9;NC Kontak;ZBE-102;;ZBE-102;;;0;Usd;;06.06.2020 08:33
724;9;220V Sinyal Lambasý;ZBV-6;;ZBV-6;;;0;Usd;;06.06.2020 08:33
725;9;24V Yeþil Lamba;ZBV-B3;;ZBV-B3;;;0;Usd;;06.06.2020 08:33
726;9;Yeþil LED lamba;ZBVB3, 24V DC, yeþil;;ZBVB3, 24V DC, yeþil;;;0;Usd;;06.06.2020 08:33
727;9;Kýrýmýzý LED lamba;ZBVB4, 24V SC, kýrmýzý;;ZBVB4, 24V SC, kýrmýzý;;;0;Usd;;06.06.2020 08:33
728;9;24V Turuncu Lamba;ZBV-B5;;ZBV-B5;;;0;Usd;;06.06.2020 08:33
729;9;Sarý LED lamba;ZBVB5, 24V DC, sarý;;ZBVB5, 24V DC, sarý;;;0;Usd;;06.06.2020 08:33
730;9;24V Mavi Lamba;ZBV-B6;;ZBV-B6;;;0;Usd;;06.06.2020 08:33
731;9;Mavi LED Lamba;ZBVB6, 24V DC, mavi;;ZBVB6, 24V DC, mavi;;;0;Usd;;06.06.2020 08:33
732;9;230V Yeþil Lamba;ZBV-M3;;ZBV-M3;;;0;Usd;;06.06.2020 08:33
733;9;Acil durdurma etiketi;ZBY9320, 3D, çap 60mm;;ZBY9320, 3D, çap 60mm;;;0;Usd;;06.06.2020 08:33
734;9;Buton Etiketi;ZBZ33;;ZBZ33;;;0;Usd;;06.06.2020 08:33
735;9;JOYSTÝCK;ZD4PA24, 4 yöne, joystick kafasý;;ZD4PA24, 4 yöne, joystick kafasý;;;0;Usd;;06.06.2020 08:33
736;8;ENTEGRE SOKET;ZÝP ;;ZÝP ;;;0;Usd;;06.06.2020 08:33
